"","time",""
"717",2021.68109589041,2.07233995718608
"718",2021.7002739726,1.09078412431128
"719",2021.71945205479,-0.776668797410863
"720",2021.73863013699,0.290805389478008
"721",2021.75780821918,-0.216862382663406
"722",2021.77698630137,-0.887106749529989
"723",2021.79616438356,1.52214326004688
"724",2021.81534246575,0.792675898983143
"725",2021.83452054795,-0.267120857114758
"726",2021.85369863014,-0.785375890602264
"727",2021.87287671233,0.130146283674427
"728",2021.89205479452,-1.03774517884127
"729",2021.91123287671,-2.35213315852487
"730",2021.9304109589,-2.44513616391904
"731",2021.9495890411,1.40893408116029
"732",2021.96876712329,-0.716268147247319
"733",2021.98794520548,3.05768446481891
"734",2021.99726027397,7.18056200538166
