"","time","y","coal","gas","stocks","oil","temp"
"184",2011.5095890411,13.166,85.7631502106536,22.03,2837.586,80.0261405191952,19.35
"185",2011.52739726027,12.2,87.0977480997372,21.875,2703.2525,83.8406620728848,18.225
"186",2011.54794520548,12.704,86.2482636696553,21.868,2704.3,82.4234260779279,17.76
"187",2011.56712328767,12.598,85.7462354836917,21.558,2707.838,81.6455520364505,18.823333334
"188",2011.58630136986,11.436,88.8239262424106,21.632,2484.7,79.1432426354846,20.209999998
"189",2011.60547945205,11.698,87.8724061438239,21.78,2251.54,74.2762474377334,18.313333332
"190",2011.62465753425,12.4175,86.9610515897133,22.0375,2253.4575,75.533522026776,19.825
"191",2011.64383561644,12.976,86.5054926764314,23.066,2205.842,76.2594318686196,19.823333332
"192",2011.66301369863,13.044,87.6793425268143,25.15,2261.398,79.0318985931188,16.463333334
"193",2011.68219178082,12.242,90.3400209376031,26.566,2115.12,81.1819707160373,17.393333334
"194",2011.7,12.1425,90.2238548126057,26.035,2067.6625,82.1734465639832,17.3416666675
"195",2011.72054794521,11.658,91.1872092338496,25.29,2071.356,79.4270066544962,14.91
"196",2011.7397260274,10.768,90.7600662212499,24.88,2169.224,77.1004552710933,17.283333336
"197",2011.7602739726,10.3075,88.5716421257194,26.3225,2197.12,77.384333657224,15.116666665
"198",2011.77808219178,10.566,86.1191532698043,25.896,2339.384,81.0111297010257,12.97
"199",2011.79863013699,10.215,84.6602645406777,25.22,2311.5425,79.5180286283747,9.025000001
"200",2011.81643835616,10.382,83.8054195978824,24.836,2397.474,78.9494713109491,10.32
"201",2011.83561643836,9.738,84.9026492180019,25.404,2315.25,79.9756260337173,12.193333332
"202",2011.85479452055,9.974,85.1746986193409,25.352,2281.648,83.1518725006568,8.3666666664
"203",2011.87397260274,9.7775,85.6198530226375,24.54,2255.445,81.2548469293549,6.3458333335
"204",2011.89315068493,8.414,85.8126886411858,24.216,2119.078,80.2543107312554,6.6233333334
"205",2011.91232876712,8.01,83.5175834354178,23.408,2288.54,82.0565299232125,7.0233333334
"206",2011.93150684932,7.47,83.1436168623585,23.272,2340.332,81.6946012966449,5.2866666666
"207",2011.94931506849,6.975,85.157312192413,23.555,2240.31,81.7429769632906,5.7541666665
"208",2011.9698630137,8.096,86.3340896547495,23.082,2254.616,81.8559514319004,4.8866666668
"209",2011.9904109589,7.5925,86.2239593361315,22.3975,2288.5425,83.2184527706111,5.325
"210",2012.00956284153,6.62,85.2749301025163,21.8275,2338.55,87.6883348866108,5.425
"211",2012.02732240437,7.032,84.793009867131,22.344,2331.458,87.7955041021538,5.26
"212",2012.04644808743,6.982,81.7880072305679,21.376,2402.166,86.4551517795923,3.1866666666
"213",2012.06557377049,7.628,80.7231859271928,22.17,2438.33,84.3925604690936,3.5366666666
"214",2012.08469945355,8.298,77.9705909215454,23.55,2457.074,85.2345724114836,-3.01666666654
"215",2012.10382513661,8.344,75.4105053070852,23.674,2507.606,88.4907315008014,-3.1100000002
"216",2012.12295081967,8.482,75.4176756369839,23.174,2496.69,90.572790545377,2.92333333346
"217",2012.14207650273,9.08,74.6806912096168,23.934,2528.53,92.2163786626597,5.7666666666
"218",2012.16120218579,9.012,73.6381220854388,24.69,2527.942,92.700664257546,8.1333333332
"219",2012.18032786885,8.508,73.7587468314081,24.236,2492.864,94.3094367116468,5.1366666666
"220",2012.19945355191,7.92,74.0511834454974,24.74,2569.77,95.5134367989745,9.2266666666
"221",2012.21857923497,7.26,73.2729691326299,24.86,2561.652,94.0683858874747,8.8433333328
"222",2012.23770491803,7.076,72.9110390779759,24.72,2498.356,93.1358424875443,10.6433333334
"223",2012.25546448087,6.455,75.4112652566144,24.6375,2437.79,94.0148586157228,7.7375
"224",2012.27732240437,7.095,74.297533264707,24.6625,2326.66,92.1880361432003,8.47500000025
"225",2012.29508196721,7.254,73.5634107017917,24.466,2318.404,90.0723998418155,7.7933333334
"226",2012.31420765027,7.246,72.7187391179276,24.08,2303.706,90.1966721676331,10.8333333334
"227",2012.33401639344,7.1725,68.0535765175264,24.9875,2283.045,88.7109337893037,12.629166665
"228",2012.35245901639,6.788,67.8330737319371,24.726,2249.35,86.9916567709699,14.76
"229",2012.37090163934,6.56,68.5521780006268,24.15,2175.1625,86.7008774678784,12.595833335
"230",2012.39071038251,6.862,68.7395064466056,23.43,2159.09,84.924129629043,17.923333332
"231",2012.41120218579,6.4925,71.3178450636173,23.575,2116.0225,82.6320663552907,16.275
"232",2012.42896174863,6.526,69.9252563324496,23.528,2118.196,79.4918069441339,15.42
"233",2012.44808743169,6.892,68.3675093931096,23.496,2150.804,77.5186270139464,16.056666666
"234",2012.46721311475,7.648,68.3454605982784,23.346,2189.474,73.6687750669774,17.843333332
"235",2012.48633879781,8.08,69.5153326195689,23.764,2169.322,74.5761357643938,19.813333334
"236",2012.50546448087,8.244,72.1761010321174,24.42,2289.07,79.6012564908007,19.306666668
"237",2012.52459016393,7.842,72.4908580383962,24.224,2240.618,81.9495233120021,18.12
"238",2012.54371584699,7.288,72.4576202052504,23.9,2265.438,86.0387332561061,18.663333334
"239",2012.56284153005,7.022,72.9374507744815,23.75,2208.444,85.7820294040431,21.630000002
"240",2012.58196721311,6.938,76.4793116373059,23.81,2327.07,86.6841582060851,19.82
"241",2012.60109289617,7.222,77.2618353733566,24.096,2426.42,90.6450359432679,18.966666666
"242",2012.62021857923,7.612,76.949284532269,24.776,2441.34,93.2038677439242,20.289999998
"243",2012.6393442623,7.978,75.1838146955644,25.06,2454.544,91.6029922950006,21.143333334
"244",2012.65846994536,7.918,74.8759513059017,24.88,2436.536,90.0808909169233,17.773333336
"245",2012.67759562842,8.26,73.1948487533224,25.866,2481.014,90.3034426022023,17.4
"246",2012.69672131148,7.768,69.9698305871432,25.464,2557.752,89.6928908486114,16.393333336
"247",2012.71584699454,7.508,68.6421041324597,25.346,2566.95,85.236392652723,14.69
"248",2012.7349726776,7.628,69.2966265994572,25.526,2517.042,86.0333462582396,13.360000002
"249",2012.75409836066,7.82,67.2406146964117,26.45,2502.34,86.4508416404759,13.416666665
"250",2012.77322404372,7.828,67.6035411378691,26.646,2476.206,88.3705813161642,11.44
"251",2012.79234972678,8.016,66.1100633270466,26.694,2543.856,86.8868546544613,11.6866666666
"252",2012.81147540984,7.808,66.8104909544796,27.63,2495.826,83.7642925386014,10.9633333346
"253",2012.8306010929,8.116,66.0939555761938,27.306,2515.898,83.7504837086913,6.3433333334
"254",2012.84972677596,8.288,68.5870024904845,27.11,2498.332,84.9380511567439,7.5333333332
"255",2012.86885245902,7.892,69.6563746584163,27.376,2465.718,85.8859188993938,7.2366666666
"256",2012.88797814208,6.812,69.5746831506104,27.634,2523.326,86.2016950470414,7.3166666668
"257",2012.90710382514,6.668,69.1276720441716,27.406,2557.95,85.1799870446343,4.5166666666
"258",2012.9262295082,6.216,70.6387357363353,28.172,2594.012,83.488704252607,1.13000000006
"259",2012.94535519126,6.776,68.5391192424382,27.516,2621.718,83.03453770954,0.78000000006
"260",2012.96448087432,7.048,68.4494973961487,27.322,2647.118,82.6586532638973,4.3666666666
"261",2012.98770491803,6.89,68.0678940006805,26.325,2643.4,83.7031716629494,4.9083333335
"262",2013.00821917808,6.4975,67.5466875226523,27.1575,2704.345,85.3289586631822,5.7458333335
"263",2013.02575342466,6.112,65.3130338811363,27.256,2707.812,84.3792993967616,2.4233333334
"264",2013.04493150685,5.49,64.5977803405874,26.61,2711.856,83.2162595294082,-0.54666666672
"265",2013.06410958904,4.554,64.5904921265724,25.996,2727.324,84.4503540801386,-0.7733333332
"266",2013.08328767123,3.992,63.7696551317226,25.75,2703.924,85.1358527303301,6.26
"267",2013.10246575342,4.386,64.9146016975607,25.82,2623.878,87.3336999985135,2.31666666686
"268",2013.12164383562,5.094,65.3081332855607,25.692,2634.59,88.1434372387436,2.6933333334
"269",2013.14082191781,4.952,66.6127202601528,25.53,2632.878,86.998411858126,0.99333333332
"270",2013.16,4.596,68.7171712531202,26.106,2610.498,85.2130901517588,2.8266666666
"271",2013.17917808219,4.226,67.1852465555862,26.402,2700.25,85.1345546043143,5.6233333332
"272",2013.19835616438,3.678,66.9911273085144,26.31,2718.494,84.101428549461,1.15
"273",2013.21753424658,4.13,66.2086805663125,27.15,2679.146,83.5636172124291,2.5899999998
"274",2013.23287671233,4.84,66.3225772901012,28.6833333333333,2625.86666666667,85.5638472139161,3.19999999966667
"275",2013.25589041096,5.08,62.0898340762754,27.154,2622.954,82.4851411589896,4.6833333332
"276",2013.27506849315,4.618,62.2448511536168,27.156,2637.852,79.4749476323716,8.976666666
"277",2013.29424657534,2.998,62.7083906885687,26.672,2575.414,75.9796274203909,12.84
"278",2013.31342465753,3.1,63.616133091869,26.476,2694.03,78.6426839375058,11.8200000026
"279",2013.33356164384,3.475,63.8531235097759,26.285,2736.275,79.1359084406295,11.9416666675
"280",2013.35205479452,3.4625,63.9355567900998,26.32,2779.0825,79.5904293021207,14.8333333325
"281",2013.36849315069,3.5975,63.7672721627076,26.4125,2807.475,80.4843968327899,11.92916667
"282",2013.3901369863,3.478,63.5096414466042,26.702,2798.546,79.6422210175792,11.543333334
"283",2013.40931506849,3.816,62.641526872776,26.426,2787.798,78.7621116194525,13.756666668
"284",2013.42849315068,4.012,58.6235677972532,25.972,2716.944,78.6706123378102,15.876666666
"285",2013.44767123288,4.498,55.9196332254585,26.116,2676.288,78.2242598585641,17.996666668
"286",2013.46684931507,4.402,56.1756480991611,25.896,2606.534,78.0530572141184,18.926666664
"287",2013.48602739726,4.31,56.9877467143098,25.992,2598.25,78.3504838437591,16.7
"288",2013.50520547945,4.408,57.31754508165,26.204,2613.472,82.1066480922529,20.01
"289",2013.52438356164,4.08,57.5409709933061,26.2,2673.346,83.3961683465415,19.963333332
"290",2013.54356164384,4.152,56.9881021209263,26.072,2701.41,82.6050573593403,21.809999998
"291",2013.56273972603,4.302,56.9517828567978,26.152,2739.826,81.1992391534072,22.276666666
"292",2013.58191780822,4.362,57.4440171906808,25.966,2791.216,81.7009726306266,22.026666668
"293",2013.60109589041,4.456,56.422410560264,25.826,2810.974,80.9255231380784,19.596666666
"294",2013.6202739726,4.354,56.7819029009469,25.678,2841.434,82.8844130467458,19.146666668
"295",2013.63945205479,4.432,56.5112732492076,25.53,2804.476,82.4756294479995,19.199999998
"296",2013.65863013699,4.564,57.1312376677562,25.686,2749.13,86.5282944977482,17.983333334
"297",2013.67780821918,4.922,57.9665746610452,26.512,2777.514,87.3077739694865,18.546666666
"298",2013.69698630137,5.394,57.6566282269098,26.79,2867.732,83.9304776653486,15.276666668
"299",2013.71616438356,5.47,57.8763161797419,26.556,2913.922,80.8141776657274,14.783333336
"300",2013.73534246575,5.34,58.584796707039,26.382,2917.152,80.4243536971779,14.273333334
"301",2013.75479452055,5.125,60.8465608465608,27.065,2925.67,80.428811090832,13.5458333325
"302",2013.77369863014,4.772,61.0353941792301,27.224,2945.892,81.7063626832834,12.386666666
"303",2013.79287671233,5.042,61.1784917185481,27.02,3018.462,80.686890637848,11.766666666
"304",2013.81205479452,4.764,61.3981145757796,26.842,3031.686,78.5061638868745,13.983333332
"305",2013.83123287671,4.812,61.9450565594241,26.684,3054.52,79.3080652269722,9.3433333338
"306",2013.8504109589,4.69,62.4819517423081,27.476,3044.608,78.2289635462407,8.946666666
