"","","diff.y","clean.y","diff.coal","diff.gas","","diff.oil",""
"202",2011.87397260274,-0.0198978794763986,-0.0198978794763986,0.00521275892030726,-0.0325531831058545,2255.445,-0.0230782509905447,6.3458333335
"203",2011.89315068493,-0.150186842479203,-0.150186842479203,0.00224969772958428,-0.0132908675633479,2119.078,-0.0123899971009402,6.6233333334
"204",2011.91232876712,-0.0492062240880613,-0.0492062240880613,-0.0271096920679037,-0.0339357274416487,2288.54,0.0222079222072873,7.0233333334
"205",2011.93150684932,-0.0697957619355418,-0.0697957619355418,-0.0044877535986716,-0.00582692308486843,2340.332,-0.00442047896989628,5.2866666666
"206",2011.94931506849,-0.0685626714372967,-0.0685626714372967,0.0239308415178616,0.0120871909591043,2240.31,0.000591977298898705,5.7541666665
"207",2011.9698630137,0.14903778483768,0,0.0137242558007644,-0.0202850191537913,2254.616,0.00138111523927531,4.8866666668
"208",2011.9904109589,-0.0642091946073431,-0.0642091946073431,-0.0012764438890569,-0.0301037475086168,2288.5425,0.0165080987237749,5.325
"209",2012.00956284153,-0.13706554798885,-0.13706554798885,-0.0110675809508081,-0.0257787027867709,2338.55,0.0523197676320128,5.425
"210",2012.02732240437,0.060375790433959,0.060375790433959,-0.00566740004479716,0.0233871859400501,2331.458,0.00122141422804578,5.26
"211",2012.04644808743,-0.00713575170003167,-0.00713575170003167,-0.036082486601094,-0.0442890312886406,2402.166,-0.0153844902582891,3.1866666666
"212",2012.06557377049,0.0884902790553284,0.0884902790553284,-0.013104777850466,0.036471226273985,2438.33,-0.0241465513298644,3.5366666666
"213",2012.08469945355,0.0841888341725037,0.0841888341725037,-0.0346941280115844,0.0603857968342068,2457.074,0.00992787939052064,-3.01666666654
"214",2012.10382513661,0.00552819578779484,0.00552819578779484,-0.0333851231360871,0.00525157906927509,2507.606,0.0374906867183862,-3.1100000002
"215",2012.12295081967,0.016403553353928,0.016403553353928,9.50794454883663e-05,-0.0213464389568312,2496.69,0.0232560251111682,2.92333333346
"216",2012.14207650273,0.0681279215608028,0.0681279215608028,-0.00982009818481977,0.0322690815764539,2528.53,0.0179839147118726,5.7666666666
"217",2012.16120218579,-0.00751717004320396,-0.00751717004320396,-0.0140587194939412,0.0310982612057633,2527.942,0.00523788066748043,8.1333333332
"218",2012.18032786885,-0.0575501252320074,-0.0575501252320074,0.00163673453560076,-0.0185591722743452,2492.864,0.017205617590518,5.1366666666
"219",2012.19945355191,-0.0716156915116559,-0.0716156915116559,0.00395693300315791,0.0205822358815992,2569.77,0.0126856812491702,9.2266666666
"220",2012.21857923497,-0.0870113769896299,-0.0870113769896299,-0.0105647517740319,0.00483871911822309,2561.652,-0.0152449098506349,8.8433333328
"221",2012.23770491803,-0.0256710525391659,-0.0256710525391659,-0.00495171528831673,-0.00564745349307483,2498.356,-0.00996292788571385,10.6433333334
"222",2012.25546448087,-0.0918537519989331,-0.0918537519989331,0.033716615208232,-0.00334296011065138,2437.79,0.00939374083943179,7.7375
"223",2012.27732240437,0.0945352863134001,0.0945352863134001,-0.0148789189351319,0.00101419886989484,2326.66,-0.0196224778503531,8.47500000025
"224",2012.29508196721,0.0221627302487049,0.0221627302487049,-0.00992998658787947,-0.00799947272400914,2318.404,-0.0232165726813678,7.7933333334
"225",2012.31420765027,-0.00110344838782517,-0.00110344838782517,-0.0115486540607215,-0.0159027781841043,2303.706,0.00137874283279427,10.8333333334
"226",2012.33401639344,-0.0101953235995027,-0.0101953235995027,-0.0663038259391531,0.0369940793858983,2283.045,-0.0166093836683334,12.629166665
"227",2012.35245901639,-0.0550979215014029,-0.0550979215014029,-0.00324539575776139,-0.0105203782417833,2249.35,-0.0195709339192591,14.76
"228",2012.37090163934,-0.0341657444159824,-0.0341657444159824,0.0105452887820094,-0.0235709414861534,2175.1625,-0.00334821039965139,12.595833335
"229",2012.39071038251,0.0450083414802604,0.0450083414802604,0.00272891345146675,-0.0302671275788775,2159.09,-0.0207057391792178,17.923333332
"230",2012.41120218579,-0.0553512798814915,-0.0553512798814915,0.0368224861091599,0.00616957599981705,2116.0225,-0.0273604475671103,16.275
"231",2012.42896174863,0.0051465336163623,0.0051465336163623,-0.0197196726011377,-0.00199562726782743,2118.196,-0.0387438586827038,15.42
"232",2012.44808743169,0.0545671204945544,0.0545671204945544,-0.0225292019977212,-0.00136100735537514,2150.804,-0.0251357029957635,16.056666666
"233",2012.46721311475,0.104082857083417,0.104082857083417,-0.000322556009480834,-0.00640453066584712,2189.474,-0.0509392227884886,17.843333332
"234",2012.48633879781,0.0549476967839038,0.0549476967839038,0.0169721945765291,0.0177461672630232,2169.322,0.012241526853674,19.813333334
"235",2012.50546448087,0.0200937904952085,0.0200937904952085,0.0375616389967419,0.0272306381890637,2289.07,0.0652093176736175,19.306666668
"236",2012.52459016393,-0.0499917591580727,-0.0499917591580727,0.00435147742056152,-0.00805859142752041,2240.618,0.0290736105717508,18.12
"237",2012.54371584699,-0.0732647439124827,-0.0732647439124827,-0.00045861583551865,-0.0134654183175731,2265.438,0.0486940932009547,18.663333334
"238",2012.56284153005,-0.0371810822114167,-0.0371810822114167,0.0066003930943328,-0.0062959284568147,2208.444,-0.00298804450737133,21.630000002
"239",2012.58196721311,-0.0120345291986825,-0.0120345291986825,0.0474180329978511,0.00252313001812077,2327.07,0.0104616103868302,19.82
"240",2012.60109289617,0.040118374307708,0.040118374307708,0.0101798446147869,0.011940191118712,2426.42,0.0446800275711849,18.966666666
"241",2012.62021857923,0.0525940265786371,0.0525940265786371,-0.00405355034378818,0.0278295910534183,2441.34,0.0278380452193838,20.289999998
"242",2012.6393442623,0.0469618040493116,0.0469618040493116,-0.0232105847371065,0.0113975067970205,2454.544,-0.0173252821062784,21.143333334
"243",2012.65846994536,-0.00754910479927595,-0.00754910479927595,-0.00410321606927866,-0.00720868159694321,2436.536,-0.0167558834944872,17.773333336
"244",2012.67759562842,0.042285938848948,0.042285938848948,-0.0227077153403625,0.0388650971220739,2481.014,0.00246752912360026,17.4
"245",2012.69672131148,-0.0614118565438631,-0.0614118565438631,-0.0450608887351134,-0.0156636750132608,2557.752,-0.00678407258120206,16.393333336
"246",2012.71584699454,-0.0340436122647612,-0.0340436122647612,-0.0191580482132494,-0.00464476331991959,2566.95,-0.0509630247238055,14.69
"247",2012.7349726776,0.0158565690139101,0.0158565690139101,0.00949011747223327,0.00707661390062686,2517.042,0.0093064818412012,13.360000002
"248",2012.75409836066,0.0248588668190473,0.0248588668190473,-0.0301187764674271,0.0355586177438094,2502.34,0.00484097936928141,13.416666665
"249",2012.77322404372,0.00102249497660978,0.00102249497660978,0.00538291504813326,0.00738288723371161,2476.206,0.0219631760583008,11.44
"250",2012.79234972678,0.0237324948086792,0.0237324948086792,-0.0223393861240018,0.00179977551393984,2543.856,-0.0169323726855568,11.6866666666
"251",2012.81147540984,-0.0262906952317175,-0.0262906952317175,0.0105391391790386,0.0344633178833651,2495.826,-0.0365999377076252,10.9633333346
"252",2012.8306010929,0.0386885728527768,0.0386885728527768,-0.0107828193797799,-0.011795680672765,2515.898,-0.000164867007565128,6.3433333334
"253",2012.84972677596,0.0209712635535588,0.0209712635535588,0.0370257496632718,-0.00720379475198607,2498.332,0.0140802345439353,7.5333333332
"254",2012.86885245902,-0.0489590973567582,-0.0489590973567582,0.0154711714956282,0.0097640536392638,2465.718,0.0110977103568759,7.2366666666
"255",2012.88797814208,-0.147163825359927,0,-0.00117346687536113,0.00938018148463993,2523.326,0.00366995037964912,7.3166666668
"256",2012.90710382514,-0.0213657979118944,-0.0213657979118944,-0.00644563898639916,-0.00828493111046846,2557.95,-0.011923329194051,4.5166666666
"257",2012.9262295082,-0.0701933518232012,-0.0701933518232012,0.021623544512674,0.0275666093591549,2594.012,-0.0200551681071026,1.13000000006
"258",2012.94535519126,0.086260344284407,0.086260344284407,-0.0301739927652198,-0.0235609232193963,2621.718,-0.00545470606762155,0.78000000006
"259",2012.96448087432,0.0393569312841251,0.0393569312841251,-0.00130845702767246,-0.00707541519847243,2647.118,-0.00453712175192589,4.3666666666
"260",2012.98770491803,-0.0226728036083113,-0.0226728036083113,-0.00559056081369658,-0.0371731804452562,2643.4,0.0125573535282806,4.9083333335
"261",2013.00821917808,-0.0586535974920588,-0.0586535974920588,-0.00768662246235063,0.0311341933057299,2704.345,0.0192370188287887,5.7458333335
"262",2013.02575342466,-0.0611634356692889,-0.0611634356692889,-0.0336274094070061,0.0036204290328965,2707.812,-0.011191785123529,2.4233333334
"263",2013.04493150685,-0.10732579634278,-0.10732579634278,-0.0110115662369443,-0.0239865953690677,2711.856,-0.0138793479380164,-0.54666666672
"264",2013.06410958904,-0.186922287879892,0,-0.000112830892209814,-0.0233444049574953,2727.324,0.0147210802535076,-0.7733333332
"265",2013.08328767123,-0.13171360919233,-0.13171360919233,-0.0127897669424843,-0.00950805292235746,2703.924,0.00808441201242083,6.26
"266",2013.10246575342,0.094125291546479,0.094125291546479,0.0177951337291642,0.00271475830875145,2623.878,0.0254881655045631,2.31666666686
"267",2013.12164383562,0.149645726561569,0,0.00604399509842857,-0.00496972602295065,2634.59,0.0092290426027386,2.6933333334
"268",2013.14082191781,-0.0282718411749705,-0.0282718411749705,0.0197789730680205,-0.0063254281421532,2632.878,-0.0130755921595052,0.99333333332
"269",2013.16,-0.0746051753957857,-0.0746051753957857,0.0311035592510764,0.0223109417132052,2610.498,-0.0207348016709989,2.8266666666
"270",2013.17917808219,-0.0839304407926442,-0.0839304407926442,-0.022545435335676,0.0112745918919699,2700.25,-0.000922062093915876,5.6233333332
"271",2013.19835616438,-0.138886793011736,-0.138886793011736,-0.00289349573128472,-0.00349066980636614,2718.494,-0.0122094470647243,1.15
"272",2013.21753424658,0.115908280790812,0.115908280790812,-0.0117486016644524,0.0314279513277427,2679.146,-0.00641532859899474,2.5899999998
"273",2013.23287671233,0.158637313755599,0,0.00171879077691983,0.0549391876094942,2625.86666666667,0.0236546237478032,3.19999999966667
"274",2013.25589041096,0.0483965408618503,0.0483965408618503,-0.0659480984396286,-0.0547918688113489,2622.954,-0.0366446783472085,4.6833333332
"275",2013.27506849315,-0.095349550658087,-0.095349550658087,0.00249354646897704,7.36512613110918e-05,2637.852,-0.0371763220784951,8.976666666
"276",2013.29424657534,-0.432016311251898,0,0.00741944193733435,-0.0179836904309627,2575.414,-0.0449766037833905,12.84
"277",2013.31342465753,0.0334567118106945,0.0334567118106945,0.014371841675457,-0.00737566375176169,2694.03,0.0344493605817151,11.8200000026
"278",2013.33356164384,0.114192367525655,0.114192367525655,0.00371839763229165,-0.0072402279852648,2736.275,0.00625212967527933,11.9416666675
"279",2013.35205479452,-0.00360360750329858,-0.00360360750329858,0.00129015013794032,0.00133067218570471,2779.0825,0.00572711637282186,14.8333333325
"280",2013.36849315069,0.038248288265929,0.038248288265929,-0.00263556768763706,0.00350827648505891,2807.475,0.0111694867497505,11.92916667
"281",2013.3901369863,-0.0337817438472947,-0.0337817438472947,-0.00404835504979584,0.0109010860257279,2798.546,-0.0105189704494695,11.543333334
"282",2013.40931506849,0.0927453376539489,0.0927453376539489,-0.0137633014287761,-0.010390094975878,2787.798,-0.0111123028015978,13.756666668
"283",2013.42849315068,0.0500871165136492,0.0500871165136492,-0.0662916301786467,-0.017329339345785,2716.944,-0.0011623922859858,15.876666666
"284",2013.44767123288,0.114342983437435,0.114342983437435,-0.0472212575816471,0.00552911867814698,2676.288,-0.00568984412547913,17.996666668
"285",2013.46684931507,-0.0215738704328541,-0.0215738704328541,0.00456781616178326,-0.00845963670044414,2606.534,-0.00219101167259872,18.926666664
"286",2013.48602739726,-0.0211210789886136,-0.0211210789886136,0.0143529196502499,0.00370028174285597,2598.25,0.0038033280597034,16.7
"287",2013.50520547945,0.0224831677349571,0.0224831677349571,0.00577049893861492,0.00812327250283085,2613.472,0.046826844527259,20.01
"288",2013.52438356164,-0.077324083434543,-0.077324083434543,0.00389045934249577,-0.00015266010257875,2673.346,0.0155833764971103,19.963333332
"289",2013.54356164384,0.0174931574475172,0.0174931574475172,-0.00965472175609072,-0.00489746923179091,2701.41,-0.00953145945896683,21.809999998
"290",2013.56273972603,0.0354898849819507,0.0354898849819507,-0.000637516272123051,0.00306372788664921,2739.826,-0.0171650286714842,22.276666666
"291",2013.58191780822,0.0138506369338991,0.0138506369338991,0.00860586440443178,-0.00713767948384758,2791.216,0.00616002960692175,22.026666668
"292",2013.60109589041,0.0213208348455454,0.0213208348455454,-0.0179444295175868,-0.00540625351360191,2810.974,-0.00953664242688479,19.596666666
"293",2013.6202739726,-0.023156539812627,-0.023156539812627,0.00635123412049232,-0.00574714225556816,2841.434,0.0239177590421935,19.146666668
"294",2013.63945205479,0.0177559866326271,0.0177559866326271,-0.00477751927677783,-0.0057803629154991,2804.476,-0.00494417424306626,19.199999998
"295",2013.65863013699,0.0293484825548465,0.0293484825548465,0.0109108917775842,0.00609186513747151,2749.13,0.0479686154002215,17.983333334
"296",2013.67780821918,0.0755155199690349,0.0755155199690349,0.0145155089130018,0.0316513642933431,2777.514,0.00896804331566692,18.546666666
"297",2013.69698630137,0.0915722727486741,0.0915722727486741,-0.00536133178834852,0.01043122287231,2867.732,-0.0394506984733729,15.276666668
"298",2013.71616438356,0.0139913917163514,0.0139913917163514,0.00380304022789968,-0.00877297269960442,2913.922,-0.037836393018825,14.783333336
"299",2013.73534246575,-0.0240529634617863,-0.0240529634617863,0.0121669671482953,-0.00657375143018468,2917.152,-0.00483537929538613,14.273333334
"300",2013.75479452055,-0.0410951279476315,-0.0410951279476315,0.0378800782289961,0.025559420822213,2925.67,5.54218956292374e-05,13.5458333325
"301",2013.77369863014,-0.0713650207888024,-0.0713650207888024,0.00309862905824865,0.0058575569496635,2945.892,0.0157594185590346,12.386666666
"302",2013.79287671233,0.0550373245300584,0.0550373245300584,0.00234175689055771,-0.00752160466655205,3018.462,-0.0125557610014093,11.766666666
"303",2013.81205479452,-0.0567151772726744,-0.0567151772726744,0.00358344220625373,-0.00660950755643874,3031.686,-0.0273989738948579,13.983333332
"304",2013.83123287671,0.0100251466193788,0.0100251466193788,0.00886868017927345,-0.00590369012834469,3054.52,0.010162686169668,9.3433333338
"305",2013.8504109589,-0.0256802156542444,-0.0256802156542444,0.00862993529055434,0.0292487615043657,3044.608,-0.0136998719198411,8.946666666
"306",2013.8695890411,-0.0307450065698984,-0.0307450065698984,-0.00900215114826608,0.0191058765819503,3049.074,0.0211542454384865,6.49
"307",2013.88876712329,-0.0280954934530351,-0.0280954934530351,0.00780320022873049,-0.00680737822802513,3053.912,0.0138095950788548,3.9399999998
"308",2013.90794520548,0.00586247451302691,0.00586247451302691,-0.0103445887526323,0.0125041820702982,3080.312,0.00755594744114685,3.8833333332
"309",2013.92712328767,0.0465608911892732,0.0465608911892732,-0.0187972885174919,0.0131910352728322,2985.484,-0.001809262352781,3.96
"310",2013.94630136986,0.040787659166855,0.040787659166855,0.022791545585287,-0.0273503107299824,2947.396,-0.02451613393547,5.1333333332
"311",2013.96547945205,0.0211993263085892,0.0211993263085892,3.74960199245322e-06,0.000575995407961827,3013.632,0.0131953070039348,6.2433333332
"312",2013.9904109589,0.014417550498649,0.014417550498649,-0.0267395874172127,-0.011255796436985,3106.15,0.00650832308871685,5.141666667
"313",2014.0095890411,-0.0494116296048837,-0.0494116296048837,-0.0269096459350413,-0.0074893034321879,3078.62,-0.0304263669837619,8.00416666675
"314",2014.02684931507,-0.0210023022320529,-0.0210023022320529,0.0391773155850874,-0.0129919890459731,3107.308,-0.00480897324579388,6
"315",2014.04602739726,0.075965095973062,0.075965095973062,0.0145064460016879,-0.014896042493862,3155.862,0.00451005156824191,3.4166666666
"316",2014.06520547945,0.0538799027345591,0.0538799027345591,-0.0162162782902753,-0.00840627465293498,3069.954,0.00187379262631815,2.3200000002
"317",2014.08438356164,0.0753917380427889,0.0753917380427889,-0.0117071382126923,-0.0494976925286101,2995.832,0.000477922281723053,2.6166666664
"318",2014.10356164384,0.108863753662544,0.108863753662544,-0.0301692682146699,-0.0162736210395931,3024.28,0.00744238654778417,5.2366666668
"319",2014.12273972603,0.036712596465168,0.036712596465168,-0.0154866709382482,-0.0131629256101036,3109.65,0.00515235157199712,5.6400000002
"320",2014.14191780822,0.0420588382052158,0.0420588382052158,-0.0208167434647404,-0.0359440528722375,3137.77,0.00478714031939997,6.7033333332
"321",2014.16109589041,-0.0241959041731894,-0.0241959041731894,-0.0270004500547474,0.00612350952407503,3124.536,-0.00503814224422872,5.7466666666
"322",2014.1802739726,0.0210226720282929,0.0210226720282929,-0.0322717680365754,0.00903150262199048,3112.23,-0.019758258496644,7.9366666668
"323",2014.19945205479,-0.101483486177503,-0.101483486177503,0.0217297756840251,-0.00903150262199048,3042.516,-0.0130933394996324,8.7500000002
"324",2014.21863013699,-0.0325020484361225,-0.0325020484361225,0.00258015965072733,-0.0451804415159183,3082.26,-0.00066194192084712,8.8166666668
"325",2014.23780821918,-0.178957548476595,0,0.0136587657784695,-0.0491805534990166,3156.858,0.00950334631826522,8.2666666674
"326",2014.25698630137,-0.0329347035929564,-0.0329347035929564,0.00532929681141159,-0.0512344460495084,3197.634,-0.00803962253362034,11.376666666
"327",2014.27616438356,0.0773692877227332,0.0773692877227332,-0.00395059634025419,0.0492757642686237,3135.056,0.00982967723215289,10.7466666666
"328",2014.29406392694,0.0571654124997054,0.0571654124997054,0.0081773070849458,-0.0233941685967403,3164.92,0.0154035341595762,11.4722222243333
"329",2014.31452054795,-0.0251805364839257,-0.0251805364839257,-0.00546056552893681,-0.0468932705586806,3177.54,-0.00356023078289969,13.09
"330",2014.33493150685,-0.031418143215119,-0.031418143215119,-0.0259706758059255,-0.0112306974484047,3174.34,-0.0165932609163688,12.2041666675
"331",2014.35287671233,-0.00397389112227486,-0.00397389112227486,0.00789326974576854,-0.00329740311450522,3193.362,0.0110337312145496,13.086666668
"332",2014.37205479452,-0.0743705427210699,-0.0743705427210699,0.0062183536853091,-0.0124758750804506,3176.038,0.0206266972758709,14.103333332
"333",2014.39123287671,0.0567725369298933,0.0567725369298933,0.00306200589754546,0.0043125644412898,3212.532,0.00828881675345627,15.8
"334",2014.4104109589,0.0130369944636142,0.0130369944636142,-0.00343483460515692,-0.0481704791646713,3244.868,-0.00600336582473737,13.936666664
"335",2014.4295890411,0.0490622359980726,0.0490622359980726,-0.0206423104107194,-0.0724470000620925,3283.664,-0.00271364171630228,18.356666668
"336",2014.44876712329,0.019752841906759,0.019752841906759,-0.000166618830475862,0.0296115474323453,3278.592,0.0359056512979921,18.29
"337",2014.46794520548,0.0169256508833424,0.0169256508833424,-0.00902038517621717,-0.0230443252582817,3292.75,0.0135897764426804,16.713333332
"338",2014.48712328767,0.0224728558520586,0.0224728558520586,0.00282170247183533,-0.0195982384468318,3240.06,-0.0169249829095364,16.72666667
"339",2014.50630136986,-0.00273878979823539,-0.00273878979823539,0.00366896195590449,-0.0603392075796454,3245.554,-0.0208264471888322,18.753333332
"340",2014.52547945205,-0.000342876739172659,-0.000342876739172659,-0.00362683273076492,-0.0243008495584629,3170.07,-0.0279150373165287,19.3
"341",2014.54465753425,0.0465667784771471,0.0465667784771471,0.0130063195363146,0.0509363609518463,3170.25,0.00602605775563525,22.153333334
"342",2014.56383561644,0.00326797676461599,0.00326797676461599,0.0341782184554571,0.0754480898523271,3190.056,0.0105343473929898,22.153333334
"343",2014.58301369863,0.0155393220712965,0.0155393220712965,0.0208156009353795,-0.0158499865178205,3099.994,-0.0185656388077824,20.673333332
"344",2014.60219178082,-0.0224144514600317,-0.0224144514600317,0.0146261651330892,0.0282406121947427,3028.282,-0.00729884577564999,19.956666668
"345",2014.62136986301,0.0402436407093443,0.0402436407093443,-0.00408162449148808,0.0153027701341859,3062.482,-0.0173858515377256,17.573333332
"346",2014.64054794521,0.00597768021918488,0.00597768021918488,0.00891033762810345,-0.0335512474159025,3133.914,0.00884958311229056,16.236666666
"347",2014.6597260274,0.00625392907629951,0.00625392907629951,0.00598832454730225,0.135562996032098,3177.372,0.00396436387072008,17.883333334
"348",2014.67890410959,-0.0290975619957663,-0.0290975619957663,-0.00483935063548557,0.0686244795137303,3256.862,0.00038346498581987,18.183333332
"349",2014.69808219178,-0.0356072240021097,-0.0356072240021097,0.00273852566513089,-0.00175171759170967,3234.084,-0.0290325897871178,17.123333332
"350",2014.71726027397,-0.0150781881607851,-0.0150781881607851,-9.3699229852362e-05,0.0136555299795704,3249.094,0.00595952975589231,15.686666666
"351",2014.73643835616,-0.0149662657450131,-0.0149662657450131,-0.00743327689115247,0.0029085641300961,3215.756,-0.00275371322730944,14.43
"352",2014.75561643836,-0.0190284239846159,-0.0190284239846159,-0.00689789438270338,0.0728819531557865,3131.128,-0.0262910583043245,14.576666664
"353",2014.77479452055,0.0580118548103625,0.0580118548103625,-0.00914870489692632,-0.0243424924702849,3017.314,-0.048645414702535,13.883333334
"354",2014.79397260274,0.0163455747747425,0.0163455747747425,-0.0103580731135846,-0.0213220241215581,2929.64,-0.0514060196310959,13.636666666
"355",2014.81315068493,0.019904348935003,0.019904348935003,0.0166024977152679,-0.00283035745289739,3023.638,0.0133549921803802,11.703333334
"356",2014.83232876712,0.0248011456116497,0.0248011456116497,0.00247199113615526,0.010397485510369,3057.64,0.00217245311952219,11.2333333346
"357",2014.85150684932,0.0398168383572239,0.0398168383572239,0.00689859089664147,0.00846685981538942,3091.544,-0.0239601610314963,8.1033333334
"358",2014.87068493151,0.0168418813196103,0.0168418813196103,0.0177664174813428,-0.0147982210989501,3073.86,-0.0446157993011376,8.8633333334
"359",2014.8898630137,0.0294478553380582,0.0294478553380582,0.00613070567398477,0.0378252717076806,3171.48,0.00103990811939614,7.8066666666
"360",2014.90904109589,0.0025571828113049,0.0025571828113049,-0.00542772598613261,0.0249142610133806,3238.638,-0.0830237028604568,5.1166666668
"361",2014.92821917808,-0.0420169003417801,-0.0420169003417801,-0.010779485481704,-0.0346446211582863,3225.422,-0.0522204734316665,3.49
"362",2014.94739726027,-0.00207376759254396,-0.00207376759254396,-0.0162284169830862,-0.0292423586192516,3082.054,-0.104815837571293,5.2766666668
"363",2014.96657534247,0.0618101584105366,0.0618101584105366,0.00976948422951729,-0.0115474724247719,3138.884,-0.00660099046537699,7.2133333332
"364",2014.99315068493,0.0201469488631292,0.0201469488631292,-0.0436485237958211,-0.0466816943710873,3160.56,-0.0398375669601299,0.48333333335
"365",2015.01095890411,-0.0507901135553115,-0.0507901135553115,-0.041080228942977,-0.0710343373655418,3049.32,-0.0694735824727784,3.39166666675
"366",2015.02794520548,0.0103664914046648,0.0103664914046648,-0.0558424534591344,0.00301053915287097,3097.138,-0.0731342733740878,5.86
"367",2015.04712328767,0.0338446510526043,0.0338446510526043,0.00403168306060975,-0.019732489475333,3219.03,0.0178785017901886,3.05
"368",2015.06630136986,-0.0484601856150437,-0.0484601856150437,0.0240269797466,0.00996550854600731,3370.204,0.0253141858382406,2.78666666654
"369",2015.08547945205,0.0267745985434549,0.0267745985434549,-0.00762080956672806,0.0304925975981014,3384.618,0.0939445868873188,1.88000000006
"370",2015.10465753425,-0.000562271591985519,-0.000562271591985519,0.0498910661733265,0.0766774707651505,3382.428,0.0537814583302181,2.4866666666
"371",2015.12383561644,0.0663647490806818,0.0663647490806818,0.0154053247598109,0.0499971179261038,3440.548,0.0623264799022221,4.14
"372",2015.14301369863,-0.013511928978565,-0.013511928978565,-0.0158744612236625,-0.0379798059220864,3517.414,-0.00825735478920286,5.05
"373",2015.16219178082,-0.0644496124911467,-0.0644496124911467,0.0345580027897161,0.0145337139834756,3579.516,0.0305280610353327,5.6733333334
"374",2015.18136986301,-0.0312073865837987,-0.0312073865837987,0.0236956096640109,-0.0467518781878109,3612.58,-0.00317294879636609,7.54
"375",2015.20054794521,-0.0316066858077735,-0.0316066858077735,0.0109433267653456,-0.00436905180234382,3668.992,-0.0485722469882015,6.8933333334
"376",2015.2197260274,0.0565355129536389,0.0565355129536389,-0.031009787343522,-0.0189030879002323,3702.246,-0.0119816611807098,6.6833333334
"377",2015.23890410959,-0.00200601872686557,-0.00200601872686557,-0.0188005546243399,0.0350749507612149,3697.778,0.028336328673054,8.3533333334
"378",2015.25936073059,0.0266078533147798,0.0266078533147798,-0.0283448375560043,-0.00911650496450278,3742.20666666667,-0.00545214449717735,8.322222222
"379",2015.27726027397,-0.0314964324249964,-0.0314964324249964,0.0379247795594533,0.00783233674546624,3803.082,0.0473494567005806,11.6266666674
"380",2015.29643835616,0.0148786721853029,0.0148786721853029,-0.00317571921786364,-0.0243415957276341,3717.536,0.0698407897861806,10.966666668
"381",2015.31561643836,0.0409015142213029,0.0409015142213029,-0.020597548146974,-0.0133493106643217,3703.164,0.0131770176804018,10.63
"382",2015.33630136986,0.0300774552372778,0.0300774552372778,-0.0188805500828608,-0.0293288915780971,3588.28,0.0051652208551527,13.595833335
"383",2015.35397260274,0.00475060275859773,0.00475060275859773,-0.00989632331463586,0.00969399706873331,3591.324,-0.019628553370695,15.046666666
"384",2015.37315068493,-0.00978973290189478,-0.00978973290189478,-0.0100127746717669,-0.00868849122688253,3623.702,-0.00643188951252771,12.23
"385",2015.39178082192,-0.0316715083715338,-0.0316715083715338,0.0248630096534068,0.00205690850717755,3667.5075,0.00732370809056082,13.4874999975
"386",2015.41150684932,0.0115284881309661,0.0115284881309661,-0.0169499014144106,-0.0075627723817,3588.448,-0.0069292532673062,16.016666666
"387",2015.43068493151,0.0190789073442004,0.0190789073442004,-0.0373974600042786,-0.00227014853453911,3503.594,-0.0286686625173509,17.233333334
"388",2015.4498630137,0.00318894769316636,0.00318894769316636,0.00754555900644194,-0.00843468161101812,3475.12,-0.000831832467062199,16.73
"389",2015.46904109589,-0.00638809731581524,-0.00638809731581524,0.00634281155282856,0.0194410820282402,3547.848,-0.00237806122785944,16.246666666
"390",2015.48821917808,0.00160085413056743,0.00160085413056743,0.0249298829964064,0.00312256303679392,3524.352,-0.00311025799583664,21.403333332
"391",2015.50739726027,-0.00668719892035385,-0.00668719892035385,0.00599809024500964,0.00815063701044716,3378.38,-0.0617823445990537,22.65
"392",2015.52657534247,0.0306577921669682,0.0306577921669682,0.00267413617053647,0.00894709898419066,3554.066,-0.00367139615309453,19.513333334
"393",2015.54575342466,0.0236636556205028,0.0236636556205028,0.00878098245438341,0,3663.374,-0.00821149512822084,21.673333334
"394",2015.56493150685,0.0226197128305707,0.0226197128305707,-0.0135428519916863,-0.0138877726333595,3575.476,-0.0647752363676766,19.38
"395",2015.58410958904,-0.0195740251970147,-0.0195740251970147,-0.00717543704905177,-0.00946487038438848,3623.188,-0.0506162514807036,19.813333334
"396",2015.60328767123,0.0103366607987945,0.0103366607987945,-0.0167420276899661,-0.0235094892275063,3614.18,-0.037137107835981,22.156666666
"397",2015.62246575342,0.037898236164212,0.037898236164212,-0.0205884885850178,-0.0288163297742332,3486.06,-0.0247382271117558,19.363333332
"398",2015.64164383562,-0.00654151333266473,-0.00654151333266473,-0.035173811202263,-0.0346855579878902,3212.574,-0.122657009401776,19.206666666
"399",2015.66082191781,-0.0191416887394027,-0.0191416887394027,0.00623272338240355,0.02929917662023,3244.918,0.145918934135328,18.916666666
"400",2015.68,0.0130463388911424,0.0130463388911424,-0.0142250351129087,0.0079656967001478,3230.426,-0.0215910418883491,15.1
"401",2015.69917808219,0.00828061234225785,0.00828061234225785,-0.0208981354507318,-0.0108781181471826,3208.818,-0.0329927869032081,16.106666668
"402",2015.71835616438,-0.0190995032143078,-0.0190995032143078,0.00872373338233112,-0.0164893721928587,3150.77,0.0149429622119515,14.766666666
"403",2015.73753424658,-0.00943871885644754,-0.00943871885644754,-0.0212586213728057,-0.0178433068876469,3060.494,-0.00405583219262828,13.406666666
